Date,Open,High,Low,Close,Adj Close,Volume,Volume USD
41968,376.885986,394.700989,374.783997,375.347992,375.347992,25442200,9549678682
41969,376.019012,377.697998,365.81601,368.369995,368.369995,18601700,6852308136
41970,370.502014,373.992004,368.282013,369.670013,369.670013,8748030,3233884364
41971,369.373993,382.838013,358.454987,376.446991,376.446991,22946500,8638140879
41972,376.152008,387.601013,372.144989,375.490997,375.490997,15375600,5773399373
41973,375.51001,382.527008,373.30899,378.046997,378.046997,9194440,3475930431
41974,378.248993,383.661987,376.669006,379.244995,379.244995,11763000,4461058876
41975,379.25,384.037994,377.863007,381.315002,381.315002,12364100,4714616816
41976,381.721985,383.026001,374.346008,375.01001,375.01001,13340100,5002671034
41977,375.717987,378.654999,367.759003,369.604004,369.604004,14529600,5370198337
41978,369.441986,379.191986,365.756012,376.854004,376.854004,15181800,5721322118
41979,376.756989,378.447998,370.945007,374.785004,374.785004,7009320,2626988024
41980,374.835999,376.291992,373.274994,375.095001,375.095001,6491650,2434985463
41981,374.964996,376.028992,361.885986,361.908997,361.908997,18898700,6839609562
41982,361.894989,363.066986,344.950989,352.218994,352.218994,32915500,11593464297
41983,352.204987,352.384003,346.36499,346.36499,346.36499,16427700,5689980146
41984,344.339996,361.356995,338.763,350.506012,350.506012,32431300,11367365627
41985,350.833008,352.983002,349.290985,352.541992,352.541992,16989800,5989617936
41986,352.381012,352.381012,346.588013,347.376007,347.376007,11675900,4055927520
41987,346.72699,353.31601,345.417999,351.631989,351.631989,12415200,4365581470
41988,351.360992,351.815002,344.93399,345.345001,345.345001,17264200,5962105166
41989,345.673004,345.859009,327.062012,327.062012,327.062012,30864900,10094736294
41990,326.855011,333.95401,315.152008,319.776001,319.776001,37567900,12013312828
41991,319.785004,323.709015,304.231995,311.395996,311.395996,39173000,12198315351
41992,311.178986,318.53299,306.769012,317.842987,317.842987,23823100,7572005264
41993,317.618988,330.325012,316.044006,329.955994,329.955994,20856700,6881793180
41994,329.542999,329.628998,318.903015,320.842987,320.842987,15207600,4879251809
41995,321.067993,334.117004,320.424988,331.885986,331.885986,22315100,7406068966
41996,332.016998,336.286987,329.60199,334.571991,334.571991,16574200,5545263093
41997,334.38501,334.740997,321.356995,322.533997,322.533997,15092300,4867779843
41998,322.286011,322.670013,316.958008,319.007996,319.007996,9883640,3152960190
41999,319.152008,331.424011,316.627014,327.924011,327.924011,16410500,5381396983
42000,327.583008,328.911011,312.630005,315.863007,315.863007,15185200,4796442934
42001,316.160004,320.028015,311.078003,317.239014,317.239014,11676600,3704273071
42002,317.700989,320.266998,312.307007,312.670013,312.670013,12302500,3846622835
42003,312.718994,314.80899,309.372986,310.737,310.737,12528300,3893006357
42004,310.914001,320.192993,310.210999,320.192993,320.192993,13942900,4464418882
42005,320.434998,320.434998,314.002991,314.248993,314.248993,8036550,2525477745
42006,314.07901,315.838989,313.565002,315.032013,315.032013,7860650,2476356393
42007,314.846008,315.149994,281.082001,281.082001,281.082001,33054400,9290996894
42008,281.145996,287.230011,257.612,264.195007,264.195007,55629100,14696930464
42009,265.084015,278.341003,265.084015,274.473999,274.473999,43962800,12066645523
42010,274.610992,287.553009,272.696014,286.188995,286.188995,23245700,6652663521
42011,286.076996,298.753998,283.07901,294.337006,294.337006,24866800,7319219461
42012,294.13501,294.13501,282.174988,283.348999,283.348999,19982500,5662021373
42013,282.382996,291.114014,280.53299,290.40799,290.40799,18718600,5436031002
42014,287.303009,288.127014,273.966003,274.79599,274.79599,15264300,4194568430
42015,274.608002,279.638,265.039001,265.660004,265.660004,18200800,4835224601
42016,266.145996,272.203003,265.200012,267.79599,267.79599,18880300,5056068630
42017,267.394012,268.277008,219.906006,225.860992,225.860992,72843904,16452596419
42018,223.893997,223.893997,171.509995,178.102997,178.102997,97638704,17389745806
42019,176.897003,229.067001,176.897003,209.843994,209.843994,81773504,17159678683
42020,209.070007,221.591003,199.770996,208.097,208.097,38421000,7995294837
42021,207.834,211.731003,194.875,199.259995,199.259995,23469700,4676572305
42022,200.050003,218.695007,194.505997,210.339005,210.339005,30085100,6328069999
42023,211.470993,216.727997,207.317993,214.860992,214.860992,18658300,4008940847
42024,212.906998,215.240997,205.153,211.315002,211.315002,24051100,5082358245
42025,211.378006,227.787994,211.212006,226.897003,226.897003,29924600,6789802056
42026,227.322006,237.018997,226.434006,233.406006,233.406006,33544600,7829511109
42027,233.516998,234.845001,225.195999,232.878998,232.878998,24621700,5733876825
42028,232.699997,248.210007,230.022003,247.847,247.847,24782500,6142268278
42029,247.352005,255.074005,243.889999,253.718002,253.718002,33582700,8520535546
42030,254.078995,309.384003,254.078995,273.472992,273.472992,106794000,29205274708
42031,273.166992,275.480011,250.653,263.475006,263.475006,44399000,11698026791
42032,263.351013,266.535004,227.046005,233.914993,233.914993,44352200,10374644553
42033,233.348007,238.705994,220.712006,233.513,233.513,32213400,7522247674
42034,232.772003,242.850998,225.839005,226.425003,226.425003,26605200,6024082490
42035,226.440994,233.503998,216.309006,217.464005,217.464005,23348200,5077393082
42036,216.867004,231.574005,212.014999,226.972,226.972,29128500,6611353902
42037,226.490997,242.175003,222.658997,238.229004,238.229004,30612100,7292690093
42038,237.453995,245.957001,224.483002,227.268005,227.268005,40783700,9268830136
42039,227.511002,230.057999,221.113007,226.852997,226.852997,26594300,6032996658
42040,227.664993,239.404999,214.725006,217.110992,217.110992,22516400,4888557940
42041,216.923004,230.509995,216.231995,222.266006,222.266006,24435300,5431136536
42042,222.632996,230.298996,222.606995,227.753998,227.753998,21604200,4920442924
42043,227.692993,229.438004,221.076996,223.412003,223.412003,17145200,3830443474
42044,223.389008,223.977005,217.018997,220.110001,220.110001,27791300,6117143071
42045,220.281998,221.807007,215.332001,219.839005,219.839005,21115100,4641922574
42046,219.731995,223.406006,218.074005,219.184998,219.184998,17201900,3770398417
42047,219.207993,222.199005,217.613998,221.764008,221.764008,15206200,3372187858
42048,221.968994,240.259003,221.261993,235.427002,235.427002,42744400,10063185944
42049,235.528,259.808014,235.528,257.321014,257.321014,49732500,12797217329
42050,257.506989,265.610992,227.684006,234.824997,234.824997,56552400,13279917160
42051,234.824997,239.520996,229.022003,233.843002,233.843002,28153700,6583545725
42052,233.421997,245.774994,232.313995,243.610001,243.610001,27363100,6665924818
42053,243.779999,244.251007,232.339996,236.326004,236.326004,25200800,5955604362
42054,236.410004,242.671997,235.591995,240.283005,240.283005,18270500,4390090643
42055,240.251007,247.100998,239.298996,243.779007,243.779007,23876700,5820638216
42056,243.751999,255.320007,243.184006,244.533997,244.533997,12284200,3003904526
42057,244.544006,246.391998,233.850998,235.977005,235.977005,19527000,4607922977
42058,235.994995,240.108994,232.421005,238.891998,238.891998,16400000,3917828767
42059,238.998001,239.901001,236.401993,238.735001,238.735001,14200400,3390132508
42060,238.889999,239.339996,235.529999,237.470001,237.470001,11496200,2730002625
42061,237.337006,237.710007,234.257004,236.425995,236.425995,13619400,3219980196
42062,236.436005,256.653015,236.436005,253.828003,253.828003,44013900,11171960341
42063,253.520004,254.692001,249.479004,254.263,254.263,13949300,3546790866
42064,254.283005,261.660004,245.932999,260.201996,260.201996,25213700,6560655067
42065,260.356995,276.300995,258.312988,275.670013,275.670013,40465700,11155180045
42066,275.04599,285.79599,268.161011,281.701996,281.701996,50461300,14215048931
42067,281.98999,284.225006,268.126007,273.09201,273.09201,41383000,11301366650
42068,272.739014,281.666992,264.769012,276.178009,276.178009,41302400,11406814599
42069,275.600006,277.608002,270.015015,272.722992,272.722992,28918900,7886848933
42070,272.294006,277.854004,270.132996,276.260986,276.260986,17825900,4924600710
42071,276.433014,277.858002,272.565002,274.354004,274.354004,22067900,6054416725
42072,274.812012,292.700989,273.893005,289.606995,289.606995,59178200,17138420672
42073,289.862,300.044006,289.743011,291.76001,291.76001,67770800,19772809286
42074,291.524994,297.390991,290.507996,296.378998,296.378998,33963900,10066186650
42075,296.127014,297.088013,292.412994,294.354004,294.354004,32585200,9591584091
42076,294.118011,294.497986,285.337006,285.337006,285.337006,31421500,8965716734
42077,284.441986,286.34201,280.976013,281.88501,281.88501,22612300,6374068412
42078,281.424988,286.528992,280.996002,286.393005,286.393005,11970100,3428152909
42079,285.684998,294.112,285.684998,290.592987,290.592987,21516100,6252427768
42080,290.595001,292.36499,284.373993,285.505005,285.505005,21497200,6137558193
42081,285.066986,285.335999,249.869995,256.299011,256.299011,57008000,14611094019
42082,255.880005,264.243988,248.636002,260.928009,260.928009,52732000,13759255771
42083,260.955994,264.847992,259.161987,261.748993,261.748993,18456700,4831022639
42084,261.644012,262.196014,255.649994,260.024994,260.024994,17130100,4454254150
42085,259.916992,269.747009,259.589996,267.959991,267.959991,18438100,4940673110
42086,267.894989,277.296997,261.744995,266.73999,266.73999,22811900,6084845978
42087,266.576996,267.002991,244.154999,245.595001,245.595001,40073700,9841900392
42088,247.472,249.190002,236.514999,246.197006,246.197006,35866900,8830323395
42089,246.276001,254.354004,244.904999,248.531998,248.531998,25730000,6394728309
42090,248.565994,256.811005,245.212997,247.029007,247.029007,17274900,4267401393
42091,246.975006,254.205002,246.975006,252.798004,252.798004,16040900,4055107502
42092,252.740005,253.139008,240.850006,242.712997,242.712997,21699400,5266726407
42093,242.878998,249.242004,239.214005,247.526001,247.526001,23009600,5695474273
42094,247.453995,248.729996,242.738998,244.223999,244.223999,22672000,5537046505
42095,244.223007,247.541,241.160004,247.272003,247.272003,22877200,5656891067
42096,247.089005,254.460999,245.416,253.005005,253.005005,26272600,6647099294
42097,253.074005,256.042999,251.878998,254.322006,254.322006,23146600,5886689744
42098,254.291,255.257996,251.100006,253.697006,253.697006,12493500,3169563544
42099,253.761002,260.674988,251.942001,260.597992,260.597992,19649200,5120542064
42100,260.721008,261.798004,254.574997,255.492004,255.492004,20034200,5118577907
42101,255.274002,255.804993,252.205002,253.179993,253.179993,18467400,4675576203
42102,253.063995,253.847,244.214996,245.022003,245.022003,30086400,7371829991
42103,244.751007,246.117996,239.399994,243.675995,243.675995,21643500,5274001398
42104,243.694,243.694,232.770996,236.072006,236.072006,28882000,6818231677
42105,236.016006,239.537003,234.175003,236.552002,236.552002,16365200,3871220823
42106,236.535004,237.727997,233.494995,236.153,236.153,12387900,2925439749
42107,235.949997,236.934998,221.996002,224.587006,224.587006,31181800,7003027104
42108,224.759003,224.975998,216.322998,219.158997,219.158997,31719000,6951504226
42109,219.072998,223.832993,218.649002,223.832993,223.832993,22562000,5050119988
42110,223.917007,229.671997,223.917007,228.572998,228.572998,24805400,5669844645
42111,228.574997,228.906006,221.942001,222.882004,222.882004,20429800,4553434765
42112,222.852997,224.315994,220.876007,223.356003,223.356003,12939000,2890003323
42113,223.455994,226.352997,222.373001,222.600006,222.600006,15021500,3343785990
42114,222.612,226.350998,221.977005,224.626007,224.626007,18364700,4125189231
42115,224.619995,235.268997,224.300995,235.268997,235.268997,24978000,5876549007
42116,235.602005,237.908997,233.475998,234.175995,234.175995,23847900,5584605711
42117,234.052994,236.475006,233.199005,236.462006,236.462006,17036000,4028366734
42118,235.970001,236.304993,229.932999,231.268005,231.268005,21448700,4960398059
42119,231.235001,232.561005,226.337006,226.389999,226.389999,13957200,3159770494
42120,226.410004,226.944,214.873993,219.429993,219.429993,28943700,6351115888
42121,219.429001,233.304993,218.022995,229.285995,229.285995,38574000,8844477971
42122,228.968994,229.494995,223.069,225.854996,225.854996,21469200,4848926080
42123,225.591003,227.039993,223.429993,225.807999,225.807999,18936500,4276013173
42124,225.692993,239.563004,224.992996,236.145004,236.145004,33818600,7986093432
42125,235.938995,238.966003,232.078995,232.078995,232.078995,18815300,4366635915
42126,232.341003,235.727005,232.341003,234.929993,234.929993,12535500,2944964927
42127,234.880005,243.240005,234.082993,240.358002,240.358002,18494100,4445204925
42128,240.356003,242.638,237.809998,239.018005,239.018005,21223400,5072774727
42129,238.852005,239.203995,232.054001,236.121002,236.121002,23929100,5650163069
42130,236.248993,236.453995,229.231003,229.781998,229.781998,29587200,6798605931
42131,229.662003,239.104996,228.572998,237.334,237.334,29064400,6897970310
42132,237.203995,246.274994,236.274002,243.863007,243.863007,27445500,6692942159
42133,243.768997,247.804001,239.639008,241.832001,241.832001,19790500,4785976216
42134,241.729004,244.067993,238.848999,240.296005,240.296005,15019100,3609029729
42135,240.298996,244.270004,239.376007,242.158005,242.158005,20892300,5059237688
42136,242.145004,242.880997,240.098999,241.112,241.112,19282600,4649266251
42137,241.397995,243.703995,235.044998,236.376999,236.376999,27180100,6424750471
42138,236.214005,237.798996,234.057007,236.929001,236.929001,24413700,5784313552
42139,236.955002,238.753006,236.794998,237.604996,237.604996,16329400,3879947022
42140,237.643997,237.697006,235.294998,236.153,236.153,11089700,2618865924
42141,236.009995,238.024994,236.009995,236.802002,236.802002,11134300,2636624531
42142,236.886993,237.210007,232.460007,233.128006,233.128006,16780300,3911957879
42143,233.037003,234.151001,231.817001,231.947006,231.947006,14241900,3303366065
42144,231.889999,234.682999,231.841995,234.018005,234.018005,15499400,3627138667
42145,234.016006,236.242004,233.835007,235.343994,235.343994,15108900,3555788871
42146,235.320999,240.968994,235.059998,240.348007,240.348007,27003000,6490117233
42147,240.285995,241.024994,238.690994,238.871994,238.871994,14605000,3488725472
42148,238.975998,241.977997,238.811005,240.953003,240.953003,11508000,2772887159
42149,240.927002,241.020996,236.636993,237.110001,237.110001,14423900,3420050943
42150,237.104004,238.242004,235.692001,237.115997,237.115997,16425000,3894630251
42151,237.065002,238.636002,236.695007,237.283005,237.283005,18837000,4469699965
42152,237.257004,237.824005,236.651993,237.408005,237.408005,13829600,3283257746
42153,237.376999,237.522003,235.731003,237.095993,237.095993,14805000,3510206176
42154,237.091995,237.093002,232.046005,233.345001,233.345001,14098600,3289837831
42155,233.134995,233.251999,229.542007,230.190002,230.190002,14730800,3390882881
42156,230.233002,231.712997,221.296005,222.925995,222.925995,26090500,5816250673
42157,222.893997,226.416,222.419006,225.802994,225.802994,20459000,4619703454
42158,225.735992,227.404007,223.929993,225.873993,225.873993,17752400,4009805473
42159,225.772003,226.580994,224.054001,224.324005,224.324005,14728100,3303866378
42160,224.154007,225.968002,223.179001,224.951996,224.951996,18056500,4061845716
42161,225.005005,225.718994,224.378998,225.619003,225.619003,11131500,2511477932
42162,225.595993,226.194,222.651993,222.880997,222.880997,13318400,2968418270
42163,222.878998,229.464005,222.839005,228.488998,228.488998,23378400,5341707191
42164,228.537994,230.953995,227.929001,229.048004,229.048004,28353100,6494220962
42165,228.994995,229.781998,228.009995,228.802994,228.802994,15904800,3639065859
42166,228.854996,230.287003,228.766998,229.705002,229.705002,14416000,3311427309
42167,229.705002,231.057007,229.313004,229.981995,229.981995,14017700,3223818611
42168,229.919998,232.651993,229.210007,232.401993,232.401993,13305300,3092178237
42169,232.442001,234.858002,232.003998,233.542999,233.542999,12165900,2841260772
42170,233.421997,237.835999,233.421997,236.822998,236.822998,19912100,4715643218
42171,236.764999,251.742004,236.121994,250.895004,250.895004,41612000,10440242906
42172,250.822998,256.852997,246.475998,249.283997,249.283997,43858400,10933197254
42173,249.427994,252.108002,244.126999,249.007004,249.007004,30980200,7714286785
42174,249.042999,250.977005,243.787003,244.606003,244.606003,23965300,5862056244
42175,244.529999,245.828003,240.626999,245.212006,245.212006,20608100,5053353541
42176,245.100006,245.223999,241.882004,243.944,243.944,10600900,2586025950
42177,243.968994,247.917007,243.779007,246.990005,246.990005,17692500,4369870663
42178,246.927002,247.304001,243.132996,244.296005,244.296005,15108700,3690995051
42179,244.281998,244.341003,240.514999,240.514999,240.514999,17344900,4171708606
42180,240.365005,243.332001,240.365005,242.798996,242.798996,16133100,3917100482
42181,242.604004,243.748993,241.552994,243.593994,243.593994,13983500,3406296615
42182,243.548996,251.339005,243.117004,250.990005,250.990005,20488600,5142433816
42183,250.955002,251.171997,247.434006,249.011002,249.011002,15137600,3769428944
42184,248.720993,257.173004,248.580994,257.063995,257.063995,34742900,8931148672
42185,257.036011,267.867004,255.945999,263.071991,263.071991,44533800,11715595433
42186,263.345001,265.171997,255.774002,258.621002,258.621002,27029800,6990473960
42187,258.552002,261.631012,254.115997,255.412003,255.412003,21551900,5504613947
42188,255.459,257.076996,253.505005,256.335999,256.335999,19033800,4879048138
42189,256.490997,261.457001,254.199997,260.885986,260.885986,15620400,4075143456
42190,260.804993,274.506012,258.700989,271.912994,271.912994,44156100,12006617354
42191,271.108002,277.421997,267.600006,269.029999,269.029999,49154800,13224115795
42192,269.963013,271.341003,264.832001,266.207001,266.207001,28857600,7682095152
42193,265.981995,272.971008,264.385986,270.785004,270.785004,36980200,10013683605
42194,270.826996,272.334991,267.085999,269.227997,269.227997,40301200,10850211353
