Date,Open,High,Low,Close,Adj Close,Volume,Volume USD
2/21/2015,243.751999,255.320007,243.184006,244.533997,244.533997,12284200,3003904526
2/22/2015,244.544006,246.391998,233.850998,235.977005,235.977005,19527000,4607922977
2/23/2015,235.994995,240.108994,232.421005,238.891998,238.891998,16400000,3917828767
2/24/2015,238.998001,239.901001,236.401993,238.735001,238.735001,14200400,3390132508
2/25/2015,238.889999,239.339996,235.529999,237.470001,237.470001,11496200,2730002625
2/26/2015,237.337006,237.710007,234.257004,236.425995,236.425995,13619400,3219980196
2/27/2015,236.436005,256.653015,236.436005,253.828003,253.828003,44013900,11171960341
2/28/2015,253.520004,254.692001,249.479004,254.263,254.263,13949300,3546790866
3/1/2015,254.283005,261.660004,245.932999,260.201996,260.201996,25213700,6560655067
3/2/2015,260.356995,276.300995,258.312988,275.670013,275.670013,40465700,11155180045
3/3/2015,275.04599,285.79599,268.161011,281.701996,281.701996,50461300,14215048931
3/4/2015,281.98999,284.225006,268.126007,273.09201,273.09201,41383000,11301366650
3/5/2015,272.739014,281.666992,264.769012,276.178009,276.178009,41302400,11406814599
3/6/2015,275.600006,277.608002,270.015015,272.722992,272.722992,28918900,7886848933
3/7/2015,272.294006,277.854004,270.132996,276.260986,276.260986,17825900,4924600710
3/8/2015,276.433014,277.858002,272.565002,274.354004,274.354004,22067900,6054416725
3/9/2015,274.812012,292.700989,273.893005,289.606995,289.606995,59178200,17138420672
3/10/2015,289.862,300.044006,289.743011,291.76001,291.76001,67770800,19772809286
3/11/2015,291.524994,297.390991,290.507996,296.378998,296.378998,33963900,10066186650
3/12/2015,296.127014,297.088013,292.412994,294.354004,294.354004,32585200,9591584091
3/13/2015,294.118011,294.497986,285.337006,285.337006,285.337006,31421500,8965716734
3/14/2015,284.441986,286.34201,280.976013,281.88501,281.88501,22612300,6374068412
3/15/2015,281.424988,286.528992,280.996002,286.393005,286.393005,11970100,3428152909
3/16/2015,285.684998,294.112,285.684998,290.592987,290.592987,21516100,6252427768
3/17/2015,290.595001,292.36499,284.373993,285.505005,285.505005,21497200,6137558193
3/18/2015,285.066986,285.335999,249.869995,256.299011,256.299011,57008000,14611094019
3/19/2015,255.880005,264.243988,248.636002,260.928009,260.928009,52732000,13759255771
3/20/2015,260.955994,264.847992,259.161987,261.748993,261.748993,18456700,4831022639
3/21/2015,261.644012,262.196014,255.649994,260.024994,260.024994,17130100,4454254150
3/22/2015,259.916992,269.747009,259.589996,267.959991,267.959991,18438100,4940673110
3/23/2015,267.894989,277.296997,261.744995,266.73999,266.73999,22811900,6084845978
3/24/2015,266.576996,267.002991,244.154999,245.595001,245.595001,40073700,9841900392
3/25/2015,247.472,249.190002,236.514999,246.197006,246.197006,35866900,8830323395
3/26/2015,246.276001,254.354004,244.904999,248.531998,248.531998,25730000,6394728309
3/27/2015,248.565994,256.811005,245.212997,247.029007,247.029007,17274900,4267401393
3/28/2015,246.975006,254.205002,246.975006,252.798004,252.798004,16040900,4055107502
3/29/2015,252.740005,253.139008,240.850006,242.712997,242.712997,21699400,5266726407
3/30/2015,242.878998,249.242004,239.214005,247.526001,247.526001,23009600,5695474273
3/31/2015,247.453995,248.729996,242.738998,244.223999,244.223999,22672000,5537046505
4/1/2015,244.223007,247.541,241.160004,247.272003,247.272003,22877200,5656891067
4/2/2015,247.089005,254.460999,245.416,253.005005,253.005005,26272600,6647099294
4/3/2015,253.074005,256.042999,251.878998,254.322006,254.322006,23146600,5886689744
4/4/2015,254.291,255.257996,251.100006,253.697006,253.697006,12493500,3169563544
4/5/2015,253.761002,260.674988,251.942001,260.597992,260.597992,19649200,5120542064
4/6/2015,260.721008,261.798004,254.574997,255.492004,255.492004,20034200,5118577907
4/7/2015,255.274002,255.804993,252.205002,253.179993,253.179993,18467400,4675576203
4/8/2015,253.063995,253.847,244.214996,245.022003,245.022003,30086400,7371829991
4/9/2015,244.751007,246.117996,239.399994,243.675995,243.675995,21643500,5274001398
4/10/2015,243.694,243.694,232.770996,236.072006,236.072006,28882000,6818231677
4/11/2015,236.016006,239.537003,234.175003,236.552002,236.552002,16365200,3871220823
4/12/2015,236.535004,237.727997,233.494995,236.153,236.153,12387900,2925439749
4/13/2015,235.949997,236.934998,221.996002,224.587006,224.587006,31181800,7003027104
4/14/2015,224.759003,224.975998,216.322998,219.158997,219.158997,31719000,6951504226
4/15/2015,219.072998,223.832993,218.649002,223.832993,223.832993,22562000,5050119988
4/16/2015,223.917007,229.671997,223.917007,228.572998,228.572998,24805400,5669844645
4/17/2015,228.574997,228.906006,221.942001,222.882004,222.882004,20429800,4553434765
4/18/2015,222.852997,224.315994,220.876007,223.356003,223.356003,12939000,2890003323
4/19/2015,223.455994,226.352997,222.373001,222.600006,222.600006,15021500,3343785990
4/20/2015,222.612,226.350998,221.977005,224.626007,224.626007,18364700,4125189231
4/21/2015,224.619995,235.268997,224.300995,235.268997,235.268997,24978000,5876549007
4/22/2015,235.602005,237.908997,233.475998,234.175995,234.175995,23847900,5584605711
4/23/2015,234.052994,236.475006,233.199005,236.462006,236.462006,17036000,4028366734
4/24/2015,235.970001,236.304993,229.932999,231.268005,231.268005,21448700,4960398059
4/25/2015,231.235001,232.561005,226.337006,226.389999,226.389999,13957200,3159770494
4/26/2015,226.410004,226.944,214.873993,219.429993,219.429993,28943700,6351115888
4/27/2015,219.429001,233.304993,218.022995,229.285995,229.285995,38574000,8844477971
4/28/2015,228.968994,229.494995,223.069,225.854996,225.854996,21469200,4848926080
4/29/2015,225.591003,227.039993,223.429993,225.807999,225.807999,18936500,4276013173
4/30/2015,225.692993,239.563004,224.992996,236.145004,236.145004,33818600,7986093432
5/1/2015,235.938995,238.966003,232.078995,232.078995,232.078995,18815300,4366635915
5/2/2015,232.341003,235.727005,232.341003,234.929993,234.929993,12535500,2944964927
5/3/2015,234.880005,243.240005,234.082993,240.358002,240.358002,18494100,4445204925
5/4/2015,240.356003,242.638,237.809998,239.018005,239.018005,21223400,5072774727
5/5/2015,238.852005,239.203995,232.054001,236.121002,236.121002,23929100,5650163069
5/6/2015,236.248993,236.453995,229.231003,229.781998,229.781998,29587200,6798605931
5/7/2015,229.662003,239.104996,228.572998,237.334,237.334,29064400,6897970310
5/8/2015,237.203995,246.274994,236.274002,243.863007,243.863007,27445500,6692942159
5/9/2015,243.768997,247.804001,239.639008,241.832001,241.832001,19790500,4785976216
5/10/2015,241.729004,244.067993,238.848999,240.296005,240.296005,15019100,3609029729
5/11/2015,240.298996,244.270004,239.376007,242.158005,242.158005,20892300,5059237688
5/12/2015,242.145004,242.880997,240.098999,241.112,241.112,19282600,4649266251
5/13/2015,241.397995,243.703995,235.044998,236.376999,236.376999,27180100,6424750471
5/14/2015,236.214005,237.798996,234.057007,236.929001,236.929001,24413700,5784313552
5/15/2015,236.955002,238.753006,236.794998,237.604996,237.604996,16329400,3879947022
5/16/2015,237.643997,237.697006,235.294998,236.153,236.153,11089700,2618865924
5/17/2015,236.009995,238.024994,236.009995,236.802002,236.802002,11134300,2636624531
5/18/2015,236.886993,237.210007,232.460007,233.128006,233.128006,16780300,3911957879
5/19/2015,233.037003,234.151001,231.817001,231.947006,231.947006,14241900,3303366065
5/20/2015,231.889999,234.682999,231.841995,234.018005,234.018005,15499400,3627138667
5/21/2015,234.016006,236.242004,233.835007,235.343994,235.343994,15108900,3555788871
5/22/2015,235.320999,240.968994,235.059998,240.348007,240.348007,27003000,6490117233
5/23/2015,240.285995,241.024994,238.690994,238.871994,238.871994,14605000,3488725472
5/24/2015,238.975998,241.977997,238.811005,240.953003,240.953003,11508000,2772887159
5/25/2015,240.927002,241.020996,236.636993,237.110001,237.110001,14423900,3420050943
5/26/2015,237.104004,238.242004,235.692001,237.115997,237.115997,16425000,3894630251
5/27/2015,237.065002,238.636002,236.695007,237.283005,237.283005,18837000,4469699965
5/28/2015,237.257004,237.824005,236.651993,237.408005,237.408005,13829600,3283257746
5/29/2015,237.376999,237.522003,235.731003,237.095993,237.095993,14805000,3510206176
5/30/2015,237.091995,237.093002,232.046005,233.345001,233.345001,14098600,3289837831
5/31/2015,233.134995,233.251999,229.542007,230.190002,230.190002,14730800,3390882881
6/1/2015,230.233002,231.712997,221.296005,222.925995,222.925995,26090500,5816250673
6/2/2015,222.893997,226.416,222.419006,225.802994,225.802994,20459000,4619703454
6/3/2015,225.735992,227.404007,223.929993,225.873993,225.873993,17752400,4009805473
6/4/2015,225.772003,226.580994,224.054001,224.324005,224.324005,14728100,3303866378
6/5/2015,224.154007,225.968002,223.179001,224.951996,224.951996,18056500,4061845716
6/6/2015,225.005005,225.718994,224.378998,225.619003,225.619003,11131500,2511477932
6/7/2015,225.595993,226.194,222.651993,222.880997,222.880997,13318400,2968418270
6/8/2015,222.878998,229.464005,222.839005,228.488998,228.488998,23378400,5341707191
6/9/2015,228.537994,230.953995,227.929001,229.048004,229.048004,28353100,6494220962
6/10/2015,228.994995,229.781998,228.009995,228.802994,228.802994,15904800,3639065859
6/11/2015,228.854996,230.287003,228.766998,229.705002,229.705002,14416000,3311427309
6/12/2015,229.705002,231.057007,229.313004,229.981995,229.981995,14017700,3223818611
6/13/2015,229.919998,232.651993,229.210007,232.401993,232.401993,13305300,3092178237
6/14/2015,232.442001,234.858002,232.003998,233.542999,233.542999,12165900,2841260772
6/15/2015,233.421997,237.835999,233.421997,236.822998,236.822998,19912100,4715643218
6/16/2015,236.764999,251.742004,236.121994,250.895004,250.895004,41612000,10440242906
6/17/2015,250.822998,256.852997,246.475998,249.283997,249.283997,43858400,10933197254
6/18/2015,249.427994,252.108002,244.126999,249.007004,249.007004,30980200,7714286785
6/19/2015,249.042999,250.977005,243.787003,244.606003,244.606003,23965300,5862056244
6/20/2015,244.529999,245.828003,240.626999,245.212006,245.212006,20608100,5053353541
6/21/2015,245.100006,245.223999,241.882004,243.944,243.944,10600900,2586025950
6/22/2015,243.968994,247.917007,243.779007,246.990005,246.990005,17692500,4369870663
6/23/2015,246.927002,247.304001,243.132996,244.296005,244.296005,15108700,3690995051
6/24/2015,244.281998,244.341003,240.514999,240.514999,240.514999,17344900,4171708606
6/25/2015,240.365005,243.332001,240.365005,242.798996,242.798996,16133100,3917100482
6/26/2015,242.604004,243.748993,241.552994,243.593994,243.593994,13983500,3406296615
6/27/2015,243.548996,251.339005,243.117004,250.990005,250.990005,20488600,5142433816
6/28/2015,250.955002,251.171997,247.434006,249.011002,249.011002,15137600,3769428944
6/29/2015,248.720993,257.173004,248.580994,257.063995,257.063995,34742900,8931148672
6/30/2015,257.036011,267.867004,255.945999,263.071991,263.071991,44533800,11715595433
7/1/2015,263.345001,265.171997,255.774002,258.621002,258.621002,27029800,6990473960
7/2/2015,258.552002,261.631012,254.115997,255.412003,255.412003,21551900,5504613947
7/3/2015,255.459,257.076996,253.505005,256.335999,256.335999,19033800,4879048138
7/4/2015,256.490997,261.457001,254.199997,260.885986,260.885986,15620400,4075143456
7/5/2015,260.804993,274.506012,258.700989,271.912994,271.912994,44156100,12006617354
7/6/2015,271.108002,277.421997,267.600006,269.029999,269.029999,49154800,13224115795
7/7/2015,269.963013,271.341003,264.832001,266.207001,266.207001,28857600,7682095152
7/8/2015,265.981995,272.971008,264.385986,270.785004,270.785004,36980200,10013683605
7/9/2015,270.826996,272.334991,267.085999,269.227997,269.227997,40301200,10850211353
