Date,Open,High,Low,Close,Adj Close,Volume,Volume USD
7/4/2020,9084.233398,9183.295898,9053.629883,9132.488281,9132.488281,12290528515,1.12243E+14
7/5/2020,9126.09082,9162.183594,8977.015625,9073.942383,9073.942383,12903406143,1.17085E+14
7/6/2020,9072.849609,9375.474609,9058.664063,9375.474609,9375.474609,17889263252,1.6772E+14
7/7/2020,9349.161133,9360.617188,9201.81543,9252.277344,9252.277344,13839652595,1.28048E+14
7/8/2020,9253.020508,9450.335938,9249.5,9428.333008,9428.333008,19702359883,1.8576E+14
7/9/2020,9427.994141,9431.378906,9234.999023,9277.967773,9277.967773,18000702524,1.6701E+14
7/10/2020,9273.357422,9287.47168,9118.001953,9278.807617,9278.807617,16860035605,1.56441E+14
7/11/2020,9277.511719,9293.532227,9199.485352,9240.34668,9240.34668,13249910444,1.22434E+14
7/12/2020,9241.054688,9319.418945,9197.450195,9276.5,9276.5,14452361907,1.34067E+14
7/13/2020,9277.205078,9306.405273,9224.292969,9243.614258,9243.614258,17519821266,1.61946E+14
7/14/2020,9238.703125,9283.841797,9171.661133,9243.213867,9243.213867,18085038362,1.67164E+14
7/15/2020,9241.897461,9275.325195,9171.933594,9192.836914,9192.836914,15844731575,1.45658E+14
7/16/2020,9191.980469,9214.3125,9088.947266,9132.227539,9132.227539,15713967523,1.43504E+14
7/17/2020,9131.8125,9182.253906,9089.202148,9151.392578,9151.392578,13944570749,1.27612E+14
7/18/2020,9151.183594,9230.983398,9100.824219,9159.040039,9159.040039,12252601475,1.12222E+14
7/19/2020,9158.005859,9201.398438,9097.632813,9185.817383,9185.817383,12939002784,1.18855E+14
7/20/2020,9187.220703,9214.270508,9137.509766,9164.231445,9164.231445,13755604146,1.2606E+14
7/21/2020,9162.514648,9407.262695,9149.389648,9374.887695,9374.887695,18069581956,1.694E+14
7/22/2020,9375.080078,9530.518555,9319.65332,9525.363281,9525.363281,16532254884,1.57476E+14
7/23/2020,9527.141602,9610.24707,9483.003906,9581.072266,9581.072266,18146399002,1.73862E+14
7/24/2020,9585.514648,9623.336914,9481.454102,9536.892578,9536.892578,16552768325,1.57862E+14
7/25/2020,9539.485352,9704.556641,9530.211914,9677.113281,9677.113281,16610070933,1.60738E+14
7/26/2020,9680.234375,10023.80762,9652.847656,9905.166992,9905.166992,20507998997,2.03135E+14
7/27/2020,9905.217773,11298.22168,9903.969727,10990.87305,10990.87305,35359749590,3.88635E+14
7/28/2020,11017.46387,11204.32715,10632.63184,10912.82324,10912.82324,28766551142,3.13924E+14
7/29/2020,10912.95313,11304.39746,10856.1416,11100.46777,11100.46777,24617249715,2.73263E+14
7/30/2020,11099.83301,11169.35645,10895.45508,11111.21387,11111.21387,22857247901,2.53972E+14
7/31/2020,11110.21094,11415.86426,10987.05371,11323.4668,11323.4668,23160469766,2.62257E+14
8/1/2020,11322.57031,11794.77539,11239.68262,11759.59277,11759.59277,26075670303,3.06639E+14
8/2/2020,11758.76465,12034.14453,11018.12988,11053.61426,11053.61426,27410067336,3.0298E+14
8/3/2020,11043.76856,11453.0791,11012.41504,11246.34863,11246.34863,20271713443,2.27983E+14
8/4/2020,11246.20313,11385.38184,11094.14551,11205.89258,11205.89258,21250197042,2.38127E+14
8/5/2020,11203.82324,11786.61719,11158.28516,11747.02246,11747.02246,24411254471,2.8676E+14
8/6/2020,11749.87109,11902.33594,11598.71387,11779.77344,11779.77344,23400740340,2.75655E+14
8/7/2020,11778.89453,11898.03809,11408.59375,11601.47266,11601.47266,23132312867,2.68369E+14
8/8/2020,11604.55371,11800.06445,11558.43164,11754.0459,11754.0459,17572057837,2.06543E+14
8/9/2020,11737.3252,11806.05664,11548.78418,11675.73926,11675.73926,17489608833,2.04204E+14
8/10/2020,11662.25684,12045.14063,11662.25684,11878.11133,11878.11133,26114112569,3.10186E+14
8/11/2020,11881.64746,11932.71094,11195.70898,11410.52539,11410.52539,27039782640,3.08538E+14
8/12/2020,11404.59668,11748.39648,11249.60547,11584.93457,11584.93457,25064548486,2.90371E+14
8/13/2020,11588.40527,11796.39648,11216.87207,11784.1377,11784.1377,27522199497,3.24325E+14
8/14/2020,11772.65918,12150.99414,11685.45508,11768.87109,11768.87109,24237958589,2.85253E+14
8/15/2020,11768.69727,11963.20313,11768.69727,11865.69824,11865.69824,23354924400,2.77122E+14
8/16/2020,11866.68555,11934.90137,11737.18848,11892.80371,11892.80371,20583375490,2.44794E+14
8/17/2020,11895.6582,12359.05664,11806.69629,12254.40234,12254.40234,28227687027,3.45913E+14
8/18/2020,12251.89551,12335.70703,11954.52539,11991.2334,11991.2334,26043227672,3.1229E+14
8/19/2020,11990.88477,12028.92383,11687.33301,11758.2832,11758.2832,24502851117,2.88111E+14
8/20/2020,11761.5,11900.41113,11710.06348,11878.37207,11878.37207,20175242945,2.39649E+14
8/21/2020,11878.02637,11899.25977,11564.97949,11592.48926,11592.48926,23762425999,2.75466E+14
8/22/2020,11585.47754,11689.40723,11448.80566,11681.8252,11681.8252,20224191306,2.36255E+14
8/23/2020,11679.69629,11713.42969,11559.9209,11664.84766,11664.84766,18482062658,2.1559E+14
8/24/2020,11663.68945,11807.63184,11623.25,11774.5957,11774.5957,20681511755,2.43516E+14
8/25/2020,11773.58887,11778.29981,11189.85059,11366.13477,11366.13477,26301509932,2.98947E+14
8/26/2020,11366.89453,11530.05273,11296.99316,11488.36328,11488.36328,22466660958,2.58105E+14
8/27/2020,11485.6084,11570.78613,11185.94141,11323.39746,11323.39746,23240415076,2.6316E+14
8/28/2020,11325.2959,11545.61523,11316.42285,11542.5,11542.5,19807127588,2.28624E+14
8/29/2020,11541.05469,11585.64063,11466.29297,11506.86523,11506.86523,17485597759,2.01204E+14
8/30/2020,11508.71387,11715.26465,11492.38184,11711.50586,11711.50586,19760127945,2.31421E+14
8/31/2020,11713.30664,11768.87695,11598.31836,11680.82031,11680.82031,22285928250,2.60318E+14
9/1/2020,11679.31641,12067.08106,11601.12891,11970.47852,11970.47852,27311555343,3.26932E+14
9/2/2020,11964.82324,11964.82324,11290.79395,11414.03418,11414.03418,28037405299,3.2002E+14
9/3/2020,11407.19141,11443.02246,10182.46484,10245.29688,10245.29688,31927261555,3.27104E+14
9/4/2020,10230.36523,10663.91992,10207.94043,10511.81348,10511.81348,29965130374,3.14988E+14
9/5/2020,10512.53027,10581.57129,9946.675781,10169.56738,10169.56738,44916565292,4.56782E+14
9/6/2020,10167.2168,10353.92773,10056.88574,10280.35156,10280.35156,37071460174,3.81108E+14
9/7/2020,10280.99805,10399.15332,9916.493164,10369.56348,10369.56348,33703098409,3.49486E+14
9/8/2020,10369.30664,10414.77539,9945.110352,10131.5166,10131.5166,33430927462,3.38706E+14
9/9/2020,10134.15137,10350.54297,10017.25098,10242.34766,10242.34766,24128292755,2.4713E+14
9/10/2020,10242.33008,10503.91211,10238.13574,10363.13867,10363.13867,54406443211,5.63822E+14
9/11/2020,10369.02832,10434.92285,10140.83691,10400.91504,10400.91504,45201121775,4.70133E+14
9/12/2020,10409.86133,10578.83789,10292.38672,10442.1709,10442.1709,36750077324,3.83751E+14
9/13/2020,10452.39941,10577.21484,10224.33008,10323.75586,10323.75586,36506852789,3.76888E+14
9/14/2020,10328.73438,10800.01074,10266.00879,10680.83789,10680.83789,35453581940,3.78674E+14
9/15/2020,10677.75488,10938.63184,10656.45996,10796.95117,10796.95117,32509451925,3.51003E+14
9/16/2020,10797.76172,11100.12402,10704.88477,10974.90527,10974.90527,30769986455,3.37698E+14
9/17/2020,10973.25195,11037.4209,10774.62793,10948.99023,10948.99023,38151810523,4.17724E+14
9/18/2020,10951.82031,11034.9082,10829.65723,10944.58594,10944.58594,26341903912,2.88301E+14
9/19/2020,10933.75293,11134.09277,10909.61816,11094.34668,11094.34668,22764204008,2.52554E+14
9/20/2020,11095.87012,11095.87012,10814.47754,10938.27148,10938.27148,24699523788,2.7017E+14
9/21/2020,10934.92578,10988.30469,10380.26074,10462.25977,10462.25977,28884999244,3.02202E+14
9/22/2020,10459.62402,10568.07715,10382.72656,10538.45996,10538.45996,23621787804,2.48937E+14
9/23/2020,10535.49219,10537.82813,10197.86523,10246.18652,10246.18652,23788661867,2.43743E+14
9/24/2020,10248.78613,10771.05664,10231.49023,10760.06641,10760.06641,47144380902,5.07277E+14
9/25/2020,10761.10938,10777.69629,10578.91406,10692.7168,10692.7168,39348590957,4.20743E+14
9/26/2020,10695.5752,10772.99902,10667.28125,10750.72363,10750.72363,46852525493,5.03699E+14
9/27/2020,10746.89258,10803.97656,10622.92188,10775.26953,10775.26953,53745972818,5.79127E+14
9/28/2020,10776.61328,10945.34766,10703.89356,10709.65234,10709.65234,47762394731,5.11519E+14
9/29/2020,10709.65039,10860.00098,10649.49512,10844.64063,10844.64063,46582396602,5.05169E+14
9/30/2020,10843.87109,10847.25684,10669.32129,10784.49121,10784.49121,44171073700,4.76363E+14
10/1/2020,10795.25488,10933.62402,10472.35645,10619.45215,10619.45215,40023134100,4.25024E+14
10/2/2020,10619.82129,10657.83789,10416.68945,10575.97461,10575.97461,48661453918,5.14642E+14
10/3/2020,10575.10059,10598.94043,10511.12988,10549.3291,10549.3291,44660271563,4.71136E+14
10/4/2020,10550.44043,10686,10534.3916,10669.58301,10669.58301,71251776995,7.60227E+14
10/5/2020,10676.5293,10793.50781,10634.60059,10793.33984,10793.33984,47537578009,5.13089E+14
10/6/2020,10796.30664,10797.57813,10528.89063,10604.40625,10604.40625,42623695307,4.51999E+14
10/7/2020,10603.35547,10680.50781,10562.50684,10668.96875,10668.96875,37799458436,4.03281E+14
10/8/2020,10669.37109,10945.73731,10562.60645,10915.68555,10915.68555,63314794397,6.91124E+14
10/9/2020,10927.91309,11102.67188,10846.85059,11064.45801,11064.45801,22799117613,2.5226E+14
10/10/2020,11059.14258,11442.21094,11056.94043,11296.36133,11296.36133,22877978588,2.58438E+14
10/11/2020,11296.08203,11428.81348,11288.62793,11384.18164,11384.18164,19968627060,2.27326E+14
10/12/2020,11392.63574,11698.46777,11240.68652,11555.36328,11555.36328,26163972642,3.02334E+14
10/13/2020,11548.71973,11548.98438,11321.22461,11425.89941,11425.89941,24241420251,2.7698E+14
10/14/2020,11429.04785,11539.97754,11307.83106,11429.50684,11429.50684,24103426719,2.7549E+14
10/15/2020,11426.60254,11569.91406,11303.60352,11495.34961,11495.34961,24487233058,2.81489E+14
10/16/2020,11502.82813,11540.06152,11223.0127,11322.12305,11322.12305,25635480772,2.90248E+14
10/17/2020,11322.12305,11386.26172,11285.3457,11358.10156,11358.10156,19130430174,2.17285E+14
10/18/2020,11355.98242,11483.35938,11347.57813,11483.35938,11483.35938,18283314340,2.09954E+14
10/19/2020,11495.03809,11799.09277,11408.29004,11742.03711,11742.03711,23860769928,2.80174E+14
10/20/2020,11745.97461,11999.91797,11681.48047,11916.33496,11916.33496,30915821592,3.68403E+14
10/21/2020,11913.07715,13184.56641,11900.92871,12823.68945,12823.68945,43414712626,5.56737E+14
10/22/2020,12801.63574,13161.59375,12717.09375,12965.8916,12965.8916,34729759598,4.50302E+14
10/23/2020,12971.54883,13015.96191,12752.64746,12931.53906,12931.53906,28974975003,3.74691E+14
10/24/2020,12931.57422,13145.06641,12885.74707,13108.0625,13108.0625,24542317940,3.21702E+14
10/25/2020,13108.06348,13329.18359,12910.06152,13031.17383,13031.17383,24406920575,3.18051E+14
10/26/2020,13031.20117,13225.29785,12822.38281,13075.24805,13075.24805,29461458313,3.85216E+14
10/27/2020,13075.24219,13759.66895,13060.83789,13654.21875,13654.21875,33749878156,4.60828E+14
10/28/2020,13654.21484,13837.69531,12932.25098,13271.28516,13271.28516,35867318895,4.76005E+14
10/29/2020,13271.29883,13612.04785,12980.05957,13437.88281,13437.88281,56499499598,7.59234E+14
10/30/2020,13437.87402,13651.5166,13136.19824,13546.52246,13546.52246,30581485201,4.14273E+14
10/31/2020,13546.53223,14028.21387,13457.53027,13780.99512,13780.99512,30306464719,4.17653E+14
11/1/2020,13780.99512,13862.0332,13628.37793,13737.10938,13737.10938,24453857900,3.35925E+14
11/2/2020,13737.03223,13808.32324,13243.16016,13550.48926,13550.48926,30771455468,4.16968E+14
11/3/2020,13550.45117,13984.98145,13325.44141,13950.30078,13950.30078,29869951617,4.16695E+14
11/4/2020,13950.48828,14218.7666,13580.47168,14133.70703,14133.70703,35116364962,4.96324E+14
11/5/2020,14133.7334,15706.4043,14102.08887,15579.84863,15579.84863,40856321439,6.36535E+14
11/6/2020,15579.72949,15903.4375,15226.83984,15565.88086,15565.88086,39837841971,6.20111E+14
11/7/2020,15565.88086,15737.0957,14423.20313,14833.75391,14833.75391,35024953706,5.19552E+14
11/8/2020,14833.75391,15637.32031,14744.11035,15479.56738,15479.56738,26632075029,4.12253E+14
11/9/2020,15479.5957,15785.13672,14865.5293,15332.31543,15332.31543,34149115566,5.23585E+14
11/10/2020,15332.35059,15450.3291,15124.95996,15290.90234,15290.90234,25574938143,3.91064E+14
11/11/2020,15290.90918,15916.26074,15290.00684,15701.33984,15701.33984,29772374934,4.67466E+14
11/12/2020,15701.29883,16305.00391,15534.77148,16276.34375,16276.34375,34175758344,5.56256E+14
11/13/2020,16276.44043,16463.17773,15992.15234,16317.80859,16317.80859,31599492172,5.15634E+14
11/14/2020,16317.80859,16317.80859,15749.19336,16068.13867,16068.13867,27481710135,4.4158E+14
11/15/2020,16068.13965,16123.11035,15793.53418,15955.58789,15955.58789,23653867583,3.77411E+14
11/16/2020,15955.57715,16816.18164,15880.70606,16716.11133,16716.11133,31526766675,5.27005E+14
11/17/2020,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170,6.88292E+14
11/18/2020,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278,8.7355E+14
11/19/2020,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355,6.58966E+14
11/20/2020,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940,6.88856E+14
11/21/2020,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707,7.39168E+14
11/22/2020,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226,7.58322E+14
11/23/2020,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308,7.84903E+14
11/24/2020,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009,9.83453E+14
11/25/2020,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371,8.18788E+14
11/26/2020,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737,1.05299E+15
11/27/2020,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645,6.65286E+14
11/28/2020,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406,32601040734,5.77606E+14
11/29/2020,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438,31133957704,5.65937E+14
11/30/2020,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399,9.36711E+14
12/1/2020,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712,9.33262E+14
12/2/2020,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139,7.17885E+14
12/3/2020,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405,6.20898E+14
12/4/2020,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058,6.33406E+14
12/5/2020,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047,27242455064,5.21808E+14
12/6/2020,19154.17969,19390.5,18897.89453,19345.12109,19345.12109,25293775714,4.89311E+14
12/7/2020,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742,5.16185E+14
12/8/2020,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756,5.80639E+14
12/9/2020,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071,6.38633E+14
12/10/2020,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265,4.66618E+14
12/11/2020,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985,5.04198E+14
12/12/2020,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625,21752580802,4.09028E+14
12/13/2020,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281,25450468637,4.87183E+14
12/14/2020,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681,4.32549E+14
12/15/2020,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541,5.19251E+14
12/16/2020,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479,9.46383E+14
12/17/2020,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374,1.6278E+15
12/18/2020,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275,9.34494E+14
12/19/2020,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203,38487546580,9.18691E+14
12/20/2020,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492,37844228422,8.8848E+14
12/21/2020,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981,1.04558E+15
12/22/2020,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681,1.05054E+15
12/23/2020,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904,1.18871E+15
12/24/2020,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713,9.75091E+14
12/25/2020,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846,1.03761E+15
12/26/2020,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711,48332647295,1.27777E+15
12/27/2020,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492,66479895605,1.74658E+15
12/28/2020,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893,1.32869E+15
12/29/2020,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774,1.23859E+15
12/30/2020,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704,1.47918E+15
12/31/2020,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848,1.35597E+15
1/1/2021,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359,1.19642E+15
1/2/2021,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765,2.18033E+15
1/3/2021,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202,2.57881E+15
1/4/2021,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344,2.59495E+15
1/5/2021,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782,2.2961E+15
1/6/2021,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811,2.77249E+15
1/7/2021,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031,3.33717E+15
1/8/2021,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480,3.59458E+15
1/9/2021,40788.64063,41436.35156,38980.875,40254.54688,40254.54688,61984162837,2.49514E+15
1/10/2021,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141,79980747690,3.06778E+15
1/11/2021,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,1.23321E+11,4.3861E+15
1/12/2021,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909,2.53653E+15
1/13/2021,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979,2.58842E+15
1/14/2021,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033,2.49294E+15
1/15/2021,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881,2.49531E+15
1/16/2021,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063,57706187875,2.0877E+15
1/17/2021,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734,52359854336,1.87403E+15
1/18/2021,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422,49511702429,1.81362E+15
1/19/2021,36642.23438,37755.89063,36069.80469,36069.80469,36069.80469,57244195486,2.06479E+15
1/20/2021,36050.11328,36378.32813,33570.47656,35547.75,35547.75,66834573161,2.37582E+15
1/21/2021,35549.39844,35552.67969,30250.75,30825.69922,30825.69922,75643067688,2.33175E+15
1/22/2021,30817.625,33811.85156,28953.37305,33005.76172,33005.76172,77207272511,2.54828E+15
1/23/2021,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258,48354737975,1.55062E+15
1/24/2021,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891,48643830599,1.57068E+15
1/25/2021,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258,59897054838,1.93865E+15
1/26/2021,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961,60255421470,1.96251E+15
1/27/2021,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688,62576762015,1.90437E+15
1/28/2021,30441.04102,33858.3125,30023.20703,33466.09766,33466.09766,76517157706,2.56073E+15
1/29/2021,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672,1.17895E+11,4.04572E+15
1/30/2021,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344,65141828798,2.23238E+15
1/31/2021,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938,52754542671,1.74693E+15
2/1/2021,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578,61400400660,2.0592E+15
2/2/2021,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906,63088585433,2.24029E+15
2/3/2021,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984,61166818159,2.29205E+15
2/4/2021,37475.10547,38592.17578,36317.5,36926.06641,36926.06641,68838074392,2.54192E+15
2/5/2021,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859,58598066402,2.23518E+15
2/6/2021,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172,71326033653,2.80069E+15
2/7/2021,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143,2.5482E+15
2/8/2021,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,1.01467E+11,4.68743E+15
2/9/2021,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886,4.26742E+15
2/10/2021,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896,3.92141E+15
2/11/2021,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810,3.89929E+15
2/12/2021,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196,3.63674E+15
2/13/2021,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155,3.30918E+15
2/14/2021,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228,3.47104E+15
